Index | Lambda          | RelErr(|Kx|)    | RelErr(|L*Mx|)
---------------------------------------------------------
186   | 6.59261032e+06  | 6.05242442e-08      
187   | 6.60090978e+06  | 7.33409348e-08      
188   | 6.68024567e+06  | 8.14989100e-08      
189   | 6.73285136e+06  | 1.66759610e-08      
190   | 6.76036901e+06  | 6.99974292e-08      
191   | 6.76786392e+06  | 6.29829504e-08      
192   | 6.81251839e+06  | 1.32148910e-07      
193   | 6.84438866e+06  | 8.72943083e-08      
194   | 6.87005499e+06  | 5.05112251e-08      
195   | 6.87236748e+06  | 2.85828188e-07      
196   | 6.93413165e+06  | 2.12378257e-07      
197   | 6.97680620e+06  | 1.23166565e-07      
198   | 7.00544907e+06  | 4.15267361e-08      
199   | 7.05600103e+06  | 5.36558612e-08      
206   | 7.22243578e+06  | 1.09777532e-07      
207   | 7.29625852e+06  | 4.31511496e-08      
208   | 7.31755663e+06  | 5.33592856e-08      
209   | 7.32844126e+06  | 1.14977921e-07      
210   | 7.34739425e+06  | 4.63916201e-08      
211   | 7.45093991e+06  | 3.57066331e-08      
212   | 7.49283061e+06  | 1.03087156e-07      
213   | 7.51130480e+06  | 4.45898733e-08      
214   | 7.52151570e+06  | 4.88921937e-08      
215   | 7.55105548e+06  | 6.54770619e-08      
216   | 7.56055730e+06  | 7.94696758e-08      
217   | 7.63203075e+06  | 3.17297253e-08      
218   | 7.66554988e+06  | 5.13529413e-08      
219   | 7.72594903e+06  | 7.19565352e-08      
226   | 8.22180306e+06  | 3.59309708e-08      
227   | 8.27460620e+06  | 7.29665094e-08      
228   | 8.36310275e+06  | 1.19912155e-07      
229   | 8.37634118e+06  | 9.33689346e-08      
230   | 8.41745236e+06  | 1.46994044e-07      
231   | 8.46028207e+06  | 1.22614898e-07      
232   | 8.51135011e+06  | 9.13504332e-08      
233   | 8.55716673e+06  | 8.52396807e-08      
234   | 8.56707371e+06  | 8.87409837e-08      
235   | 8.63536812e+06  | 6.43440679e-08      
236   | 8.79620515e+06  | 1.08727822e-07      
237   | 8.83731016e+06  | 7.88277479e-08      
238   | 8.84084307e+06  | 7.63250185e-08      
239   | 8.86446297e+06  | 8.40394664e-08      
246   | 9.20453196e+06  | 3.66901299e-08      
247   | 9.31788266e+06  | 6.41446292e-08      
248   | 9.44475321e+06  | 7.32380335e-08      
249   | 9.46433668e+06  | 8.11968907e-08      
250   | 9.48478479e+06  | 8.22931160e-08      
251   | 9.53401172e+06  | 7.33820439e-08      
252   | 9.53852488e+06  | 8.51523965e-08      
253   | 9.58941267e+06  | 8.47253511e-08      
254   | 9.65435690e+06  | 4.23022518e-08      
255   | 9.68591805e+06  | 9.81160101e-08      
256   | 9.71711089e+06  | 6.93795041e-08      
257   | 9.78696695e+06  | 8.30250141e-08      
258   | 9.87586498e+06  | 2.18089404e-08      
259   | 9.89495214e+06  | 4.53502696e-08      
266   | 1.03276338e+07  | 1.19916449e-07      
267   | 1.03964010e+07  | 4.33520048e-08      
268   | 1.03994550e+07  | 8.29823406e-08      
269   | 1.04634649e+07  | 5.07367101e-08      
270   | 1.04828450e+07  | 6.01565796e-08      
271   | 1.05232071e+07  | 4.79759601e-08      
272   | 1.05782442e+07  | 5.74619297e-08      
273   | 1.05967408e+07  | 1.18622999e-07      
274   | 1.06607837e+07  | 7.07694319e-08      
275   | 1.07085683e+07  | 1.19981284e-07      
276   | 1.07481856e+07  | 1.19319164e-07      
277   | 1.07790612e+07  | 8.61760473e-08      
